STATE,FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,LIBRARY SYSTEM,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
SD,SD0099,2,SD0099-002,PLATTE PUBLIC LIBRARY,PLATTE PUBLIC LIBRARY,605-337-9869,CHARLES MIX,"304 S MAIN
PLATTE, SD
(43.388049, -98.844777)",43,9383,CE,1893,0,1300,52,NO,0,0,0
SD,SD0100,2,SD0100-002,WAKONDA COMMUNITY LIBRARY,WAKONDA COMMUNITY LIBRARY,605-267-2644,CLAY,"202 NEBRASKA ST
WAKONDA, SD
(43.005661, -97.110896)",43,13964,CE,3000,0,1674,50,NO,0,0,0
SD,SD0101,2,SD0101-002,SULLY AREA LIBRARY,SULLY AREA LIBRARY,605-258-2133,SULLY,"500 8TH STREET
ONIDA, SD
(44.702922, -100.064395)",43,1426,CE,4800,0,2430,52,NO,0,0,0
SD,SD0103,2,SD0103-002,PRESHO PUBLIC LIBRARY,PRESHO PUBLIC LIBRARY,605-895-2443,LYMAN,"108 MAIN
PRESHO, SD
(43.908341, -100.058775)",43,3876,CE,804,0,1014,52,NO,0,0,0
SD,SD0105,2,SD0105-002,TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL,TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL,605-842-0330,TRIPP,"442 MONROE STREET
WINNER, SD
(43.373953, -99.858322)",33,5434,CE,6670,0,2080,52,NO,0,0,0
SD,SD0105,4,57528-0285,TRIPP COUNTY LIBRARY COLOME BRANCH,TRIPP COUNTY LIBRARY - GROSSENBURG MEMORIAL,999-999-9999,TRIPP,"217 MAIN ST
COLOME, SD
(43.2613, -99.71528)",42,5434,BR,-3,-3,-3,-3,NO,3,0,0
SD,SD0106,2,SD0106-002,A. H. BROWN PUBLIC LIBRARY,A. H. BROWN PUBLIC LIBRARY,605-845-2808,WALWORTH,"521 N MAIN STREET
MOBRIDGE, SD
(45.5377, -100.433885)",33,5443,CE,7890,0,2406,52,NO,0,0,0
SD,SD0107,2,SD0107-002,FAITH PUBLIC LIBRARY,FAITH PUBLIC LIBRARY,605-967-2262,MEADE,"204 W FIFTH ST
FAITH, SD
(45.019126, -102.040083)",43,26986,CE,2880,0,2100,52,NO,0,0,0
SD,SD0109,2,SD0109-002,LEMMON PUBLIC LIBRARY,LEMMON PUBLIC LIBRARY,605-374-5611,PERKINS,"303 1ST AVE W
LEMMON, SD
(45.941841, -102.16091)",43,3019,CE,3080,0,1504,52,NO,0,0,0
SD,SD0110,2,SD0110-002,MCLAUGHLIN PUBLIC LIBRARY,MCLAUGHLIN PUBLIC LIBRARY,605-823-4590,CORSON,"324A MAIN STREET
MCLAUGHLIN, SD
(45.813448, -100.810682)",43,4197,CE,800,0,1250,52,NO,0,0,0
SD,SD0111,2,SD0111-002,DEWEY COUNTY LIBRARY,DEWEY COUNTY LIBRARY,605-865-3541,DEWEY,"712 MAIN TIMBER LAKE
SD
(45.428378, -101.07388)",43,5685,CE,2400,0,1872,52,NO,0,0,0
SD,SD0112,2,SD0112-002,RAPID CITY PUBLIC LIBRARY,RAPID CITY PUBLIC LIBRARIES,605-394-6139,PENNINGTON,"610 QUINCY STREET
RAPID CITY, SD
(44.078147, -103.229428)",13,108702,CE,50000,0,3120,52,CC,0,0,0
SD,SD0112,3,FSCS 63,RAPID CITY PUBLIC LIBRARY - NORTH BRANCH,RAPID CITY PUBLIC LIBRARIES,605-716-4098,PENNINGTON,"10 VAN BUREN STREET
RAPID CITY, SD
(44.093047, -103.213142)",13,108702,BR,6807,0,1625,52,NC,0,0,0
SD,SD0112,4,SD0112-004,RAPID CITY PUBLIC LIBRARY - EAST BRANCH,RAPID CITY PUBLIC LIBRARIES,605-718-2904,PENNINGTON,"800 MICKELSON DRIVE
RAPID CITY, SD
(44.076567, -103.18151)",41,108702,BR,14000,0,1044,18,NC,0,0,0
SD,SD0115,2,SD0115-002,NORTHWEST REGIONAL LIBRARY,NORTHWEST REGIONAL LIBRARY,605-375-3835,HARDING,"410 RAMSLAND ST
BUFFALO, SD
(45.58331, -103.548453)",43,1267,CE,1790,0,962,52,NO,0,0,0
SD,SD0115,3,SD0115-003,NORTHWEST REGIONAL LIBRARY-BOOKMOBILE,NORTHWEST REGIONAL LIBRARY,605-375-3835,HARDING,"410 RAMSLAND ST
BUFFALO, SD
(45.58331, -103.548453)",43,1267,BS,-3,1,48,12,NO,0,0,0
SD,SD0116,2,SD0116-002,BELLE FOURCHE PUBLIC LIBRARY,BELLE FOURCHE PUBLIC LIBRARY,605-892-4407,BUTTE,"905 5TH AVE
BELLE FOURCHE, SD
(44.667788, -103.853551)",33,10283,CE,6950,0,2080,52,NO,0,0,0
SD,SD0117,2,SD0117-002,CUSTER COUNTY LIBRARY,CUSTER COUNTY LIBRARY,605-673-4803,CUSTER,"447 CROOK STREET
CUSTER, SD
(43.767307, -103.601238)",42,8446,CE,4108,0,1733,52,NO,0,0,0
SD,SD0117,3,SD0117-002,CUSTER COUNTY HERMOSA BRANCH LIBRARY,CUSTER COUNTY LIBRARY,605-255-5597,CUSTER,"234 MAIN STREET
HERMOSA, SD
(43.839726, -103.192252)",42,8446,BR,1260,0,888,52,NO,0,0,0
SD,SD0118,2,SD0118-002,DEADWOOD PUBLIC LIBRARY,DEADWOOD PUBLIC LIBRARY,605-578-2821,LAWRENCE,"435 WILLIAMS ST
DEADWOOD, SD
(44.376399, -103.732057)",32,24827,CE,5360,0,2248,52,NO,0,0,0
SD,SD0119,2,SD0119-002,EDGEMONT PUBLIC LIBRARY,EDGEMONT PUBLIC LIBRARY,605-662-7712,FALL RIVER,"412 2ND AVE
EDGEMONT, SD
(43.193287, -103.833118)",43,6867,CE,3500,0,2080,52,NO,0,0,0
SD,SD0120,2,SD0120-002,HILL CITY PUBLIC LIBRARY,HILL CITY PUBLIC LIBRARY,605-574-4529,PENNINGTON,"341 MAIN ST
HILL CITY, SD
(43.930115, -103.575789)",42,108702,CE,1550,0,2476,52,M,0,0,0
SD,SD0121,2,SD0121-002,HOT SPRINGS PUBLIC LIBRARY,HOT SPRINGS PUBLIC LIBRARY,605-745-3151,FALL RIVER,"2005 LIBRARY DRIVE HOT SPRINGS
SD
(43.422704, -103.474537)",33,6867,CE,10400,0,2158,52,NO,0,0,0
SD,SD0122,2,SD0122-002,KEYSTONE TOWN LIBRARY,KEYSTONE TOWN LIBRARY,605-666-4499,PENNINGTON,"1101 MADILL ST
KEYSTONE, SD
(43.901783, -103.411195)",42,108702,CE,1050,0,1560,52,NO,0,0,0
SD,SD0123,2,SD0123-002,PHOEBE APPERSON HEARST FREE LIBRARY,PHOEBE APPERSON HEARST FREE LIBRARY,605-584-2013,LAWRENCE,"315 WEST MAIN
LEAD, SD
(44.351968, -103.766543)",32,24827,CE,10000,0,2042,52,NO,0,0,0
SD,SD0124,2,SD0124-002,NEWELL PUBLIC LIBRARY,NEWELL PUBLIC LIBRARY,605-456-2179,BUTTE,"208 GIRARD
NEWELL, SD
(44.713796, -103.420485)",43,10283,CE,2724,0,936,52,NO,0,0,0
SD,SD0125,2,SD0125-002,GRACE BALLOCH MEMORIAL LIBRARY,GRACE BALLOCH MEMORIAL LIBRARY,605-642-1330,LAWRENCE,"625 NORTH FIFTH STREET
SPEARFISH, SD
(44.48961, -103.860458)",32,24827,CE,12200,0,2976,52,NO,0,0,0
SD,SD0126,2,SD0126-002,STURGIS PUBLIC LIBRARY,STURGIS PUBLIC LIBRARY,605-347-2624,MEADE,"1040 HARLEY-DAVIDSON WAY
STURGIS, SD
(44.407676, -103.512663)",32,26986,CE,15000,0,3172,52,NO,0,0,15
SD,SD0127,2,SD0127-002,WALL COMMUNITY LIBRARY,WALL COMMUNITY LIBRARY,605-279-2929,PENNINGTON,"407 MAIN ST
WALL, SD
(43.99376, -102.24185)",43,108702,CE,671,0,967,52,NO,0,0,0
SD,SD0128,2,SD0128-002,WHITEWOOD PUBLIC LIBRARY,WHITEWOOD PUBLIC LIBRARY,605-269-2616,LAWRENCE,"1201 ASH ST
WHITEWOOD, SD
(44.463673, -103.636943)",42,24827,CE,1800,0,1664,52,NO,0,0,0
SD,SD0129,2,SD0129-002,CLEAR LAKE CITY LIBRARY,CLEAR LAKE CITY LIBRARY,605-874-2013,DEUEL,"125 3RD AVE S CLEAR LAKE
SD
(44.755104, -96.682566)",43,4333,CE,2172,0,1248,52,NO,0,0,0
SD,SD0130,2,SD0130-002,WILMOT PUBLIC LIBRARY,WILMOT PUBLIC LIBRARY,605-938-5698,ROBERTS,"602 MAIN STREET
WILMOT, SD
(45.40971, -96.859159)",43,10311,CE,900,0,780,52,NO,0,0,0
SD,SD0131,2,SD0131-002,KENNEBEC PUBLIC LIBRARY,KENNEBEC PUBLIC LIBRARY,605-869-2207,LYMAN,"203 S MAIN
KENNEBEC, SD
(43.903538, -99.862007)",43,3876,CE,2480,0,780,52,NO,0,0,0
SD,SD0136,2,SD0136-002,BENNETT COUNTY LIBRARY,BENNETT COUNTY LIBRARY,605-685-6311,BENNETT,"101 MAIN STREET
MARTIN, SD
(43.175075, -101.731933)",43,3423,CE,3260,0,1650,50,NO,0,0,0
SD,SD0137,2,SD0137-002,WAGE MEMORIAL LIBRARY,WAGE MEMORIAL LIBRARY,605-397-8422,BROWN,"209 N MAIN
GROTON, SD
(45.447451, -98.098634)",43,38785,CE,500,0,2340,52,NO,0,0,0
SD,SD0138,2,SD0138-002,TRIPP PUBLIC LIBRARY,TRIPP PUBLIC LIBRARY,605-935-6222,HUTCHINSON,"105 S SLOAN STREET
TRIPP, SD
(43.225668, -97.96707)",43,7301,CE,1200,0,416,52,NO,0,0,0
SD,SD0140,2,SD0140-002,LANGFORD PUBLIC LIBRARY,LANGFORD PUBLIC LIBRARY,605-493-6690,MARSHALL,"306 MAIN ST
LANGFORD, SD
(45.602574, -97.831868)",43,4769,CE,722,0,780,52,NO,0,0,0
SD,SD0141,2,SD0008-002,CROOKS BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-543-5296,MINNEHAHA,"900 N WEST AVE
CROOKS, SD
(43.667201, -96.811254)",41,185197,BR,4000,0,1207,52,NO,0,0,0
SD,SD0141,4,57003-0326,BALTIC BRANCH-SIOUXLAND,SIOUXLAND LIBRARIES,605-529-5415,MINNEHAHA,"213 ST OLAF AVE
BALTIC, SD
(43.760096, -96.73919)",42,185197,BR,735,0,746,52,NO,0,0,0
SD,SD0141,5,57005507,BRANDON BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-582-2390,MINNEHAHA,"305 S SPLITROCK BLVD
BRANDON, SD
(43.592059, -96.572342)",31,185197,BR,10500,0,2704,52,NO,0,0,0
SD,SD0141,6,57018-0338,COLTON BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-446-3519,MINNEHAHA,"402 S DAKOTA AVENUE
COLTON, SD
(43.786904, -96.926451)",42,185197,BR,1775,0,624,52,M,0,0,0
SD,SD0141,7,57030-0392,GARRETSON BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-594-6619,MINNEHAHA,"PO DRAWER N GARRETSON, SD
(43.713065, -96.501257)",42,185197,BR,1260,0,770,52,NO,0,0,0
SD,SD0141,8,57035-0166,HUMBOLDT BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-363-3361,MINNEHAHA,"201 S MAIN STREET
HUMBOLDT, SD
(43.644229, -97.073843)",42,185197,BR,600,0,597,52,NO,0,0,0
SD,SD0141,9,57068-0277,VALLEY SPRINGS BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-757-6264,MINNEHAHA,"401 BROADWAY AVE VALLEY SPRINGS
SD
(43.582612, -96.467792)",42,185197,BR,708,0,614,52,NO,0,0,0
SD,SD0141,10,57033-0259,HARTFORD-WEST CENTRAL BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-528-3223,MINNEHAHA,"705 E SECOND
HARTFORD, SD
(43.623498, -96.935194)",42,185197,BR,3400,0,2106,52,NO,0,0,0
SD,SD0141,13,57106-2102,CAILLE BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-367-8144,MINNEHAHA,"4100 CARNEGIE CIRCLE SIOUX FALLS
SD
(43.50797, -96.76511)",12,185197,BR,12500,0,3143,52,CC,0,0,0
SD,SD0141,14,SD0141-014,RONNING BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-367-8140,MINNEHAHA,"3100 E 49TH ST SIOUX FALLS
SD
(43.507567, -96.688202)",12,185197,BR,14400,0,3143,52,CC,0,0,0
SD,SD0141,15,SD0141-015,CROOKS BRANCH BOOKMOBILE-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-360-7498,MINNEHAHA,"900 N WEST AVE
CROOKS, SD
(43.667201, -96.811254)",41,185197,BS,-3,1,758,47,NO,0,0,0
SD,SD0141,16,FSCS 71,SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-367-8701,MINNEHAHA,"200 NORTH DAKOTA AVE SIOUX FALLS
SD
(43.548743, -96.729752)",12,185197,CE,66000,0,3450,52,CC,0,0,0
SD,SD0141,17,57103-6661,OAK VIEW BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-367-8060,MINNEHAHA,"3700 E THIRD ST SIOUX FALLS
SD
(43.554947, -96.680174)",12,185197,BR,14900,0,3143,52,CC,0,0,0
SD,SD0141,18,57106-3830,PRAIRIE WEST BRANCH-SIOUXLAND LIBRARIES,SIOUXLAND LIBRARIES,605-978-6899,MINNEHAHA,"7630 W 26TH STREET SIOUX FALLS
SD
(43.529347, -96.820843)",12,185197,BR,15719,0,3143,52,CC,0,0,0
SD,SD0148,1,SD0148-001,SISSETON WAHPETON COMMUNITY COLLEGE LIBRARY,SISSETON WAHPETON COMMUNITY COLLEGE LIBRARY,605-698-3966,ROBERTS,"700 SISSETON
SD
(45.663315, -97.048277)",43,10311,CE,4600,0,2080,50,NO,0,0,0
SD,SD0152,1,SD0152-001,SINTE GLESKA UNIVERSITY LIBRARY,SINTE GLESKA UNIVERSITY LIBRARY,605-856-8112,TODD,"18 EAST MAIN CAMPUS MISSION
SD
(43.306511, -100.651942)",43,9959,CE,13180,0,3400,50,NO,0,0,0
SD,SD0153,1,SD0153-001,BISON PUBLIC LIBRARY,BISON PUBLIC LIBRARY,605-244-7252,PERKINS,"300 W CARR ST
BISON, SD
(45.523836, -102.468385)",43,3019,CE,2256,0,1248,52,NO,0,0,0
SD,SD0154,1,SD0154-001,EAGLE BUTTE COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-964-8011,DEWEY,"100 EAGLE
BUTTE, SD
(45.002198, -101.234761)",33,5685,BR,625,0,3040,52,NO,0,0,0
SD,SD0154,2,SD0154,HE SAPA COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-342-1513,PENNINGTON,"127 KNOLLWOOD DRIVE
RAPID CITY, SD
(44.103004, -103.215449)",13,108702,BR,1280,0,3040,52,NO,0,0,0
SD,SD0154,3,SD0154,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-455-6064,OGLALA LAKOTA,"3 MILE CREEK ROAD
KYLE, SD
(43.42576, -102.170822)",43,14373,CE,8000,0,2350,52,NO,0,6,0
SD,SD0154,4,SD0154-004,PAHIN SINTE COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-867-5404,OGLALA LAKOTA,"220 PORCUPINE
SD
(43.310511, -102.217116)",43,14373,BR,320,0,3040,52,NO,0,0,0
SD,SD0154,5,SD0154,WOUNDED KNEE COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-867-5353,OGLALA LAKOTA,"230 MANDERSON
SD
(43.30666, -102.380401)",43,14373,BR,320,0,3040,52,NO,0,0,0
SD,SD0154,6,SD0154-006,WHITE CLAY COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-867-5780,OGLALA LAKOTA,"268 OGLALA
SD
(43.187991, -102.744932)",43,14373,BR,280,0,3040,52,NO,0,0,0
SD,SD0154,7,SD0154-007,PEJUTA HAKA COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-455-2450,OGLALA LAKOTA,"370 KYLE
SD
(43.42576, -102.170822)",43,14373,BR,640,0,3040,52,NO,0,0,0
SD,SD0154,8,SD0154,PINE RIDGE VILLAGE COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-867-5893,OGLALA LAKOTA,"439 PINE RIDGE
SD
(43.190421, -102.827701)",43,14373,BR,640,0,3040,52,NO,0,0,0
SD,SD0154,9,SD0154-009,EAGLES NEST COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-462-6274,JACKSON,"476 WANBLEE
SD
(43.38911, -101.734875)",43,3321,BR,320,0,3040,52,NO,0,0,0
SD,SD0154,10,SD0154-010,EAST WAKPAMNI COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-288-1828,OGLALA LAKOTA,"612 BATESLAND
SD
(43.127421, -102.120832)",43,14373,BR,280,0,3040,52,NO,0,0,0
SD,SD0154,11,SD0154-011,LACREEK COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-585-6407,BENNETT,"629 MARTIN
SD
(43.175905, -101.73349)",43,3423,BR,320,0,3040,52,NO,0,0,0
SD,SD0154,12,SD0154-012,PASS CREEK COLLEGE CENTER-OLC,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-455-2757,BENNETT,"630 ALLEN
SD
(43.245341, -102.030241)",43,3423,BR,320,0,3040,52,NO,0,0,0
SD,SD0154,13,SD0154,OLC NURSING CENTER,OGLALA LAKOTA COLLEGE WOKSAPE TIPI ACADEMIC & PUBLIC LIBRARY,605-867-5856,OGLALA LAKOTA,"861 PINE RIDGE
SD
(43.190421, -102.827701)",43,14373,BR,220,0,3040,52,NO,0,0,0
SD,SD0155,1,SD0155-001,HUDSON PUBLIC LIBRARY,HUDSON PUBLIC LIBRARY,605-984-2179,LINCOLN,"316 WHEELOCK
HUDSON, SD
(43.130328, -96.453147)",42,52849,CE,1350,0,753,52,NO,0,0,0
SD,SD0156,1,SD0156-001,MIDLAND COMMUNITY LIBRARY,MIDLAND COMMUNITY LIBRARY,605-843-2158,HAAKON,"401 RUSSELL ST
MIDLAND, SD
(44.070482, -101.155667)",43,1861,CE,1317,0,307,50,NO,0,0,0
SD,SD0157,1,SD0157-001,NORTH SIOUX CITY COMMUNITY LIBRARY,NORTH SIOUX CITY COMMUNITY LIBRARY,605-422-2366,UNION,"601 RIVER DRIVE NORTH
SIOUX CITY, SD
(42.524888, -96.488473)",22,14909,CE,7000,0,2288,52,M,0,0,0
SD,SD0158,1,SD9990,HARRISBURG COMMUNITY LIBRARY,HARRISBURG COMMUNITY LIBRARY,605-767-7910,LINCOLN,"200 WILLOW ST
STE A HARRISBURG, SD
(43.431529, -96.700714)",41,52849,CE,2754,0,2132,52,NC,0,0,0
SD,SD0160,1,SD0160-001,IHANKTONWAN COMMUNITY/COLLEGE LIBRARY,IHANKTONWAN COMMUNITY/COLLEGE LIBRARY,605-384-3997,CHARLES MIX,"200 S MAIN
MARTY, SD
(43.000301, -98.417334)",43,9383,CE,1554,0,2080,50,NO,0,0,0
SD,SD0161,1,SD0161-001,TEA COMMUNITY LIBRARY,TEA COMMUNITY LIBRARY,605-498-0281,LINCOLN,"500 W BRIAN
TEA, SD
(43.45381, -96.841361)",31,52849,CE,4000,0,1612,52,NO,0,0,0
SD,SD0162,1,SD0162-001,PIEDMONT VALLEY LIBRARY,PIEDMONT VALLEY LIBRARY,605-718-3663,MEADE,"111 2ND STREET
PIEDMONT, SD
(44.231736, -103.389271)",23,26986,CE,1908,0,1938,51,NO,0,0,0
SD,SD0163,1,SD0163,LOWER BRULE COMMUNITY COLLEGE PUBLIC LIBRARY,LOWER BRULE COMMUNITY COLLEGE PUBLIC LIBRARY,605-473-5028,LYMAN,"131 POLICE DRIVE BIA HWY 10 LOWER BRULE
SD
(44.043177, -99.645486)",43,3876,CE,2825,0,2080,52,M,2,0,0
TN,TN0001,2,BG001,GILES COUNTY PUBLIC LIBRARY,GILES COUNTY PUBLIC LIBRARY,931-363-2720,GILES,"122 SOUTH SECOND STREET
PULASKI, TN
(35.199035, -87.031901)",32,28946,CE,10000,0,2184,52,NO,0,0,0
TN,TN0001,3,BG001-02,ELKTON BRANCH LIBRARY,GILES COUNTY PUBLIC LIBRARY,931-468-2506,GILES,"110 MAIN STREET
ELKTON, TN
(35.051394, -86.890029)",42,28946,BR,387,0,1560,52,NO,0,0,0
TN,TN0001,4,BG013,LYNNVILLE BRANCH LIBRARY,GILES COUNTY PUBLIC LIBRARY,931-527-0707,GILES,"105 MILL STREET
LYNNVILLE, TN
(35.377068, -87.006217)",43,28946,BR,260,0,1456,52,NO,0,0,0
TN,TN0002,2,BG002,HICKMAN COUNTY PUBLIC LIBRARY,HICKMAN COUNTY PUBLIC LIBRARY,931-729-5130,HICKMAN,"120 WEST SWAN STREET
CENTERVILLE, TN
(35.782358, -87.470726)",43,24363,CE,7000,0,-1,52,NO,0,0,0
TN,TN0002,3,BG002-02,EAST HICKMAN PUBLIC LIBRARY,HICKMAN COUNTY PUBLIC LIBRARY,931-670-5767,HICKMAN,"5009 HWY 100
LYLES, TN
(35.92191, -87.327335)",42,24363,BR,5000,0,-1,52,NO,0,0,0
TN,TN0003,2,BG003,LAWRENCE COUNTY PUBLIC LIBRARY,LAWRENCE COUNTY PUBLIC LIBRARY,931-762-4627,LAWRENCE,"519 EAST GAINES STREET
LAWRENCEBURG, TN
(35.239888, -87.325494)",32,42564,CE,12400,0,4316,52,NO,0,0,0
TN,TN0003,3,BG003-02,LORETTO BRANCH LIBRARY,LAWRENCE COUNTY PUBLIC LIBRARY,931-853-7323,LAWRENCE,"102 SOUTH MAIN STREET
LORETTO, TN
(35.078663, -87.439843)",42,42564,BR,2040,0,4316,52,NO,0,0,0
TN,TN0004,2,BG004,LEWIS COUNTY PUBLIC LIBRARY,LEWIS COUNTY PUBLIC LIBRARY,931-796-5365,LEWIS,"15 KYLE AVENUE
HOHENWALD, TN
(35.550155, -87.552108)",33,11854,CE,4720,0,2080,52,NO,0,0,0
TN,TN0005,2,BG005,MAURY COUNTY PUBLIC LIBRARY,MAURY COUNTY PUBLIC LIBRARY,931-375-6501,MAURY,"211 WEST EIGHTH STREET
COLUMBIA, TN
(35.613753, -87.037044)",32,87757,CE,21500,0,3120,52,NO,0,0,0
TN,TN0005,3,BG005-02,MT. PLEASANT BRANCH LIBRARY,MAURY COUNTY PUBLIC LIBRARY,931-379-3752,MAURY,"200 HAY LONG AVENUE
MT PLEASANT, TN
(35.534924, -87.208138)",32,87757,BR,2545,0,2600,52,NO,0,0,0
TN,TN0006,2,BG006,PERRY COUNTY PUBLIC LIBRARY,PERRY COUNTY PUBLIC LIBRARY,931-589-5011,PERRY,"104 COLLEGE AVE
LINDEN, TN
(35.609224, -87.839473)",43,7929,CE,3768,0,1820,52,NO,0,0,0
TN,TN0006,3,BG006-02,LOBELVILLE PUBLIC LIBRARY,PERRY COUNTY PUBLIC LIBRARY,931-589-5011,PERRY,"55 S MAIN STREET
LOBELVILLE, TN
(35.771356, -87.783648)",43,7929,BR,2500,0,1820,52,NO,0,0,0
TN,TN0007,2,BG007,WAYNE COUNTY PUBLIC LIBRARY,WAYNE COUNTY PUBLIC LIBRARY,931-722-5537,WAYNE,"525 HIGHWAY 64 EAST
WAYNESBORO, TN
(35.323334, -87.744787)",43,16748,CE,3200,0,2288,52,NO,0,0,0
TN,TN0007,3,BG007-02,CLIFTON BRANCH LIBRARY,WAYNE COUNTY PUBLIC LIBRARY,931-676-3678,WAYNE,"300 EAST WATER STREET
CLIFTON, TN
(35.387528, -87.991894)",43,16748,BR,2250,0,1664,52,NO,0,0,0
TN,TN0007,4,BG007-03,COLLINWOOD DEPOT BRANCH LIBRARY,WAYNE COUNTY PUBLIC LIBRARY,931-724-2498,WAYNE,"101 EAST DEPOT STREET
COLLINWOOD, TN
(35.173264, -87.739263)",42,16748,BR,2000,0,2028,52,NO,0,0,0
TN,TN0008,2,BG008,WILLIAMSON COUNTY PUBLIC LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-595-1240,WILLIAMSON,"1314 COLUMBIA AVE
FRANKLIN, TN
(35.913627, -86.873925)",13,211672,CE,50225,0,3406,52,NC,0,0,0
TN,TN0008,3,BG008-02,FAIRVIEW PUBLIC LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-224-6087,WILLIAMSON,"2240 FAIRVIEW BLVD
FAIRVIEW, TN
(35.971787, -87.129478)",41,211672,BR,3850,0,2340,52,NC,0,0,0
TN,TN0008,4,BG008-03,LEIPER`S FORK PUBLIC LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-794-7019,WILLIAMSON,"5333 OLD HIGHWAY 96
FRANKLIN, TN
(35.898325, -86.998706)",41,211672,BR,2485,0,1976,52,NC,0,0,0
TN,TN0008,5,BG008-05,NOLENSVILLE PUBLIC LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-776-5490,WILLIAMSON,"915 OLDHAM DRIVE
NOLENSVILLE, TN
(35.961588, -86.673199)",21,211672,BR,3850,0,2184,52,NC,0,0,0
TN,TN0008,6,BG008-04,BETHESDA PUBLIC LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-790-1887,WILLIAMSON,"4905 BETHESDA ROAD THOMPSON`S STATION
TN
(35.766006, -86.79816)",42,211672,BR,900,0,1872,52,NC,0,0,0
TN,TN0008,8,BG008-06,COLLEGE GROVE COMMUNITY LIBRARY,WILLIAMSON COUNTY PUBLIC LIBRARY,615-368-3222,WILLIAMSON,"8607 HORTON HIGHWAY COLLEGE GROVE
TN
(35.787482, -86.675269)",42,211672,BR,400,0,1950,52,NC,0,0,0
TN,TN0009,2,BG009,THE BRENTWOOD LIBRARY,THE BRENTWOOD LIBRARY,615-371-0090,WILLIAMSON,"8109 CONCORD ROAD
BRENTWOOD, TN
(35.996427, -86.788085)",21,211672,CE,55500,0,3432,52,NC,0,0,0
TN,TN0010,2,BG010,MARSHALL COUNTY MEMORIAL LIBRARY,MARSHALL COUNTY MEMORIAL LIBRARY,931-359-3335,MARSHALL,"310 OLD FARMINGTON ROAD
LEWISBURG, TN
(35.457194, -86.782239)",32,31552,CE,10000,0,3465,52,NO,0,0,0
TN,TN0010,3,BG010-02,CHAPEL HILL BRANCH LIBRARY,MARSHALL COUNTY MEMORIAL LIBRARY,931-359-3335,MARSHALL,"206 DEPOT STREET CHAPEL HILL
TN
(35.626828, -86.69603)",42,31552,BR,500,0,1378,52,M,0,14,15
